"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Afternoon workout 💪","24 Dec 2024, 13:25","24 Dec 2024, 14:24","","Squat (Barbell)",,"Still feel back pain on 60kg",2,"warmup",50,10,,,
"Afternoon workout 💪","24 Dec 2024, 13:25","24 Dec 2024, 14:24","","Squat (Barbell)",,"Still feel back pain on 60kg",3,"normal",60,5,,,
"Afternoon workout 💪","24 Dec 2024, 13:25","24 Dec 2024, 14:24","","Squat (Barbell)",,"Still feel back pain on 60kg",4,"normal",50,10,,,
"Afternoon workout 💪","24 Dec 2024, 13:25","24 Dec 2024, 14:24","","Squat (Barbell)",,"Still feel back pain on 60kg",5,"normal",40,20,,,
"Afternoon workout 💪","24 Dec 2024, 13:25","24 Dec 2024, 14:24","","Seated Shoulder Press (Machine)",,"",0,"warmup",18,12,,,
"Afternoon workout 💪","24 Dec 2024, 13:25","24 Dec 2024, 14:24","","Seated Shoulder Press (Machine)",,"",1,"normal",25.2,10,,,
"Afternoon workout 💪","24 Dec 2024, 13:25","24 Dec 2024, 14:24","","Seated Shoulder Press (Machine)",,"",2,"normal",25.2,10,,,
"Afternoon workout 💪","24 Dec 2024, 13:25","24 Dec 2024, 14:24","","Seated Shoulder Press (Machine)",,"",3,"normal",25.2,10,,,
"Afternoon workout 💪","24 Dec 2024, 13:25","24 Dec 2024, 14:24","","Seated Shoulder Press (Machine)",,"",4,"normal",25.2,10,,,
"Afternoon workout 💪","24 Dec 2024, 13:25","24 Dec 2024, 14:24","","Seated Leg Curl (Machine)",,"",0,"warmup",25,10,,,
"Afternoon workout 💪","24 Dec 2024, 13:25","24 Dec 2024, 14:24","","Seated Leg Curl (Machine)",,"",1,"normal",39,12,,,
"Afternoon workout 💪","24 Dec 2024, 13:25","24 Dec 2024, 14:24","","Seated Leg Curl (Machine)",,"",2,"normal",39,12,,,
"Afternoon workout 💪","24 Dec 2024, 13:25","24 Dec 2024, 14:24","","Seated Leg Curl (Machine)",,"",3,"normal",39,12,,,
"Afternoon workout 💪","24 Dec 2024, 13:25","24 Dec 2024, 14:24","","Calf Press (Machine)",,"",0,"warmup",52,12,,,
"Afternoon workout 💪","24 Dec 2024, 13:25","24 Dec 2024, 14:24","","Calf Press (Machine)",,"",1,"warmup",52,12,,,
"Afternoon workout 💪","24 Dec 2024, 13:25","24 Dec 2024, 14:24","","Calf Press (Machine)",,"",2,"normal",66,12,,,
"Afternoon workout 💪","24 Dec 2024, 13:25","24 Dec 2024, 14:24","","Calf Press (Machine)",,"",3,"normal",66,12,,,
"Afternoon workout 💪","24 Dec 2024, 13:25","24 Dec 2024, 14:24","","Calf Press (Machine)",,"",4,"normal",66,12,,,
"Afternoon workout 💪","24 Dec 2024, 13:25","24 Dec 2024, 14:24","","Calf Press (Machine)",,"",5,"normal",66,18,,,
"Afternoon workout 💪","24 Dec 2024, 13:25","24 Dec 2024, 14:24","","Calf Press (Machine)",,"",6,"dropset",52,8,,,
"Afternoon workout 💪","24 Dec 2024, 13:25","24 Dec 2024, 14:24","","Leg Extension (Machine)",,"",0,"normal",34.1,12,,,
"Afternoon workout 💪","24 Dec 2024, 13:25","24 Dec 2024, 14:24","","Leg Extension (Machine)",,"",1,"normal",34.1,12,,,
"Afternoon workout 💪","24 Dec 2024, 13:25","24 Dec 2024, 14:24","","Leg Extension (Machine)",,"",2,"normal",34.1,12,,,
"Afternoon workout 💪","24 Dec 2024, 13:25","24 Dec 2024, 14:24","","Leg Extension (Machine)",,"",3,"normal",34.1,12,,,
"Afternoon workout 💪","24 Dec 2024, 13:25","24 Dec 2024, 14:24","","Leg Extension (Machine)",,"",4,"dropset",27.3,4,,,
"Morning workout ☀️","23 Dec 2024, 10:12","23 Dec 2024, 10:52","","Triceps Rope Pushdown",,"",0,"warmup",13.61,14,,,
"Morning workout ☀️","23 Dec 2024, 10:12","23 Dec 2024, 10:52","","Triceps Rope Pushdown",,"",1,"normal",31.75,12,,,
"Morning workout ☀️","23 Dec 2024, 10:12","23 Dec 2024, 10:52","","Triceps Rope Pushdown",,"",2,"normal",31.75,10,,,
"Morning workout ☀️","23 Dec 2024, 10:12","23 Dec 2024, 10:52","","Triceps Rope Pushdown",,"",3,"normal",31.75,10,,,
"Morning workout ☀️","23 Dec 2024, 10:12","23 Dec 2024, 10:52","","Triceps Rope Pushdown",,"",4,"normal",27.22,10,,,
"Morning workout ☀️","23 Dec 2024, 10:12","23 Dec 2024, 10:52","","Lat Pulldown (Cable)",,"",0,"warmup",27.3,10,,,
"Morning workout ☀️","23 Dec 2024, 10:12","23 Dec 2024, 10:52","","Lat Pulldown (Cable)",,"",1,"normal",46,10,,,
"Morning workout ☀️","23 Dec 2024, 10:12","23 Dec 2024, 10:52","","Lat Pulldown (Cable)",,"",2,"normal",46,10,,,
"Morning workout ☀️","23 Dec 2024, 10:12","23 Dec 2024, 10:52","","Lat Pulldown (Cable)",,"",3,"normal",41.3,10,,,
"Morning workout ☀️","23 Dec 2024, 10:12","23 Dec 2024, 10:52","","Lat Pulldown (Cable)",,"",4,"normal",36.6,10,,,
"Morning workout ☀️","23 Dec 2024, 10:12","23 Dec 2024, 10:52","","Lat Pulldown (Cable)",,"",5,"dropset",25,15,,,
"Morning workout ☀️","23 Dec 2024, 10:12","23 Dec 2024, 10:52","","Triceps Overhead Cable",,"",0,"normal",13.61,10,,,
"Morning workout ☀️","23 Dec 2024, 10:12","23 Dec 2024, 10:52","","Triceps Overhead Cable",,"",1,"normal",18.14,12,,,
"Morning workout ☀️","23 Dec 2024, 10:12","23 Dec 2024, 10:52","","Triceps Overhead Cable",,"",2,"normal",18.14,12,,,
"Morning workout ☀️","23 Dec 2024, 10:12","23 Dec 2024, 10:52","","Triceps Overhead Cable",,"",3,"normal",18.14,13,,,
"Morning workout ☀️","23 Dec 2024, 10:12","23 Dec 2024, 10:52","","Triceps Overhead Cable",,"",4,"dropset",13.61,6,,,
"Morning workout ☀️","23 Dec 2024, 10:12","23 Dec 2024, 10:52","","Chest Supported Incline Row (Dumbbell)",,"",0,"normal",30,12,,,
"Morning workout ☀️","23 Dec 2024, 10:12","23 Dec 2024, 10:52","","Chest Supported Incline Row (Dumbbell)",,"",1,"normal",35,10,,,
"Morning workout ☀️","23 Dec 2024, 10:12","23 Dec 2024, 10:52","","Chest Supported Incline Row (Dumbbell)",,"",2,"normal",35,10,,,
"Morning workout ☀️","23 Dec 2024, 10:12","23 Dec 2024, 10:52","","Chest Supported Incline Row (Dumbbell)",,"",3,"normal",30,13,,,
"Afternoon workout 💪","18 Dec 2024, 16:47","18 Dec 2024, 17:37","","Bench Press (Barbell)",,"",0,"warmup",20,12,,,
"Afternoon workout 💪","18 Dec 2024, 16:47","18 Dec 2024, 17:37","","Bench Press (Barbell)",,"",1,"warmup",20,12,,,
"Afternoon workout 💪","18 Dec 2024, 16:47","18 Dec 2024, 17:37","","Bench Press (Barbell)",,"",2,"warmup",40,8,,,
"Afternoon workout 💪","18 Dec 2024, 16:47","18 Dec 2024, 17:37","","Bench Press (Barbell)",,"",3,"normal",50,6,,,
"Afternoon workout 💪","18 Dec 2024, 16:47","18 Dec 2024, 17:37","","Bench Press (Barbell)",,"",4,"normal",60,6,,,
"Afternoon workout 💪","18 Dec 2024, 16:47","18 Dec 2024, 17:37","","Bench Press (Barbell)",,"",5,"normal",65,4,,,
"Afternoon workout 💪","18 Dec 2024, 16:47","18 Dec 2024, 17:37","","Bench Press (Barbell)",,"",6,"normal",70,4,,,
"Afternoon workout 💪","18 Dec 2024, 16:47","18 Dec 2024, 17:37","","Bench Press (Barbell)",,"",7,"normal",75,4,,,
"Afternoon workout 💪","18 Dec 2024, 16:47","18 Dec 2024, 17:37","","Bench Press (Barbell)",,"",8,"normal",80,2,,,
"Afternoon workout 💪","18 Dec 2024, 16:47","18 Dec 2024, 17:37","","Bench Press (Barbell)",,"",9,"normal",60,12,,,
"Afternoon workout 💪","18 Dec 2024, 16:47","18 Dec 2024, 17:37","","Incline Bench Press (Dumbbell)",,"",0,"normal",40,8,,,
"Afternoon workout 💪","18 Dec 2024, 16:47","18 Dec 2024, 17:37","","Incline Bench Press (Dumbbell)",,"",1,"normal",40,8,,,
"Afternoon workout 💪","18 Dec 2024, 16:47","18 Dec 2024, 17:37","","Incline Bench Press (Dumbbell)",,"",2,"normal",40,8,,,
"Afternoon workout 💪","18 Dec 2024, 16:47","18 Dec 2024, 17:37","","Seated Incline Curl (Dumbbell)",,"",0,"normal",20,10,,,
"Afternoon workout 💪","18 Dec 2024, 16:47","18 Dec 2024, 17:37","","Seated Incline Curl (Dumbbell)",,"",1,"normal",25,10,,,
"Afternoon workout 💪","18 Dec 2024, 16:47","18 Dec 2024, 17:37","","Seated Incline Curl (Dumbbell)",,"",2,"normal",25,9,,,
"Afternoon workout 💪","18 Dec 2024, 16:47","18 Dec 2024, 17:37","","Seated Incline Curl (Dumbbell)",,"",3,"normal",20,15,,,
"Afternoon workout 💪","18 Dec 2024, 16:47","18 Dec 2024, 17:37","","Seated Incline Curl (Dumbbell)",,"",4,"dropset",15,15,,,
"Afternoon workout 💪","18 Dec 2024, 16:47","18 Dec 2024, 17:37","","Incline Bench Press (Barbell)",,"",0,"normal",40,12,,,
"Afternoon workout 💪","16 Dec 2024, 17:39","16 Dec 2024, 18:18","","Pull Up (Assisted)",0,"",0,"warmup",22.7,10,,,
"Afternoon workout 💪","16 Dec 2024, 17:39","16 Dec 2024, 18:18","","Pull Up (Assisted)",0,"",1,"normal",,8,,,
"Afternoon workout 💪","16 Dec 2024, 17:39","16 Dec 2024, 18:18","","Pull Up (Assisted)",0,"",2,"normal",,7,,,
"Afternoon workout 💪","16 Dec 2024, 17:39","16 Dec 2024, 18:18","","Pull Up (Assisted)",0,"",3,"normal",9.1,10,,,
"Afternoon workout 💪","16 Dec 2024, 17:39","16 Dec 2024, 18:18","","Pull Up (Assisted)",0,"",4,"normal",9.1,10,,,
"Afternoon workout 💪","16 Dec 2024, 17:39","16 Dec 2024, 18:18","","Pull Up (Assisted)",0,"",5,"dropset",22.7,7,,,
"Afternoon workout 💪","16 Dec 2024, 17:39","16 Dec 2024, 18:18","","Pull Up (Assisted)",0,"",6,"dropset",36.3,6,,,
"Afternoon workout 💪","16 Dec 2024, 17:39","16 Dec 2024, 18:18","","Triceps Rope Pushdown",0,"",0,"warmup",16,14,,,
"Afternoon workout 💪","16 Dec 2024, 17:39","16 Dec 2024, 18:18","","Triceps Rope Pushdown",0,"",1,"normal",34,10,,,
"Afternoon workout 💪","16 Dec 2024, 17:39","16 Dec 2024, 18:18","","Triceps Rope Pushdown",0,"",2,"normal",34,9,,,
"Afternoon workout 💪","16 Dec 2024, 17:39","16 Dec 2024, 18:18","","Triceps Rope Pushdown",0,"",3,"normal",29.5,10,,,
"Afternoon workout 💪","16 Dec 2024, 17:39","16 Dec 2024, 18:18","","Triceps Rope Pushdown",0,"",4,"normal",29.5,12,,,
"Afternoon workout 💪","16 Dec 2024, 17:39","16 Dec 2024, 18:18","","Triceps Rope Pushdown",0,"",5,"dropset",22.7,4,,,
"Afternoon workout 💪","16 Dec 2024, 17:39","16 Dec 2024, 18:18","","Triceps Rope Pushdown",0,"",6,"dropset",15.9,7,,,
"Afternoon workout 💪","16 Dec 2024, 17:39","16 Dec 2024, 18:18","","Seated Cable Row - V Grip (Cable)",1,"",0,"normal",59,10,,,
"Afternoon workout 💪","16 Dec 2024, 17:39","16 Dec 2024, 18:18","","Seated Cable Row - V Grip (Cable)",1,"",1,"normal",54.4,12,,,
"Afternoon workout 💪","16 Dec 2024, 17:39","16 Dec 2024, 18:18","","Seated Cable Row - V Grip (Cable)",1,"",2,"normal",54.4,12,,,
"Afternoon workout 💪","16 Dec 2024, 17:39","16 Dec 2024, 18:18","","Seated Cable Row - V Grip (Cable)",1,"",3,"normal",49.9,14,,,
"Afternoon workout 💪","16 Dec 2024, 17:39","16 Dec 2024, 18:18","","Triceps Extension (Dumbbell)",1,"",0,"normal",15.88,12,,,
"Afternoon workout 💪","16 Dec 2024, 17:39","16 Dec 2024, 18:18","","Triceps Extension (Dumbbell)",1,"",1,"normal",15.88,12,,,
"Afternoon workout 💪","16 Dec 2024, 17:39","16 Dec 2024, 18:18","","Triceps Extension (Dumbbell)",1,"",2,"normal",15.88,12,,,
"Afternoon workout 💪","16 Dec 2024, 17:39","16 Dec 2024, 18:18","","Triceps Extension (Dumbbell)",1,"",3,"normal",15.88,14,,,
"Afternoon workout 💪","15 Dec 2024, 18:47","15 Dec 2024, 19:52","","Bench Press (Smith Machine)",,"",0,"warmup",28.63,13,,,
"Afternoon workout 💪","15 Dec 2024, 18:47","15 Dec 2024, 19:52","","Bench Press (Smith Machine)",,"",1,"normal",67.23,10,,,
"Afternoon workout 💪","15 Dec 2024, 18:47","15 Dec 2024, 19:52","","Bench Press (Smith Machine)",,"",2,"normal",67.23,10,,,
"Afternoon workout 💪","15 Dec 2024, 18:47","15 Dec 2024, 19:52","","Bench Press (Smith Machine)",,"",3,"normal",67.23,10,,,
"Afternoon workout 💪","15 Dec 2024, 18:47","15 Dec 2024, 19:52","","Bench Press (Smith Machine)",,"",4,"failure",67.23,7,,,
"Afternoon workout 💪","15 Dec 2024, 18:47","15 Dec 2024, 19:52","","Bench Press (Smith Machine)",,"",5,"normal",56,11,,,
"Afternoon workout 💪","15 Dec 2024, 18:47","15 Dec 2024, 19:52","","Bench Press (Smith Machine)",,"",6,"normal",46.82,11,,,
"Afternoon workout 💪","15 Dec 2024, 18:47","15 Dec 2024, 19:52","","Preacher Curl (Barbell)",,"",0,"warmup",9,20,,,
"Afternoon workout 💪","15 Dec 2024, 18:47","15 Dec 2024, 19:52","","Preacher Curl (Barbell)",,"",1,"normal",29.41,10,,,
"Afternoon workout 💪","15 Dec 2024, 18:47","15 Dec 2024, 19:52","","Preacher Curl (Barbell)",,"",2,"normal",29.41,8,,,
"Afternoon workout 💪","15 Dec 2024, 18:47","15 Dec 2024, 19:52","","Preacher Curl (Barbell)",,"",3,"normal",27.14,9,,,
"Afternoon workout 💪","15 Dec 2024, 18:47","15 Dec 2024, 19:52","","Preacher Curl (Barbell)",,"",4,"normal",27.14,8,,,
"Afternoon workout 💪","15 Dec 2024, 18:47","15 Dec 2024, 19:52","","Preacher Curl (Barbell)",,"",5,"normal",18,18,,,
"Afternoon workout 💪","15 Dec 2024, 18:47","15 Dec 2024, 19:52","","Chest Dip (Weighted)",,"",0,"normal",,10,,,
"Afternoon workout 💪","15 Dec 2024, 18:47","15 Dec 2024, 19:52","","Chest Dip (Weighted)",,"",1,"normal",,8,,,
"Afternoon workout 💪","15 Dec 2024, 18:47","15 Dec 2024, 19:52","","Chest Dip (Weighted)",,"",2,"normal",,9,,,
"Afternoon workout 💪","15 Dec 2024, 18:47","15 Dec 2024, 19:52","","Chest Dip (Weighted)",,"",3,"normal",,7,,,
"Afternoon workout 💪","15 Dec 2024, 18:47","15 Dec 2024, 19:52","","Hammer Curl (Cable)",,"Oak hills gym",0,"normal",38.6,10,,,
"Afternoon workout 💪","15 Dec 2024, 18:47","15 Dec 2024, 19:52","","Hammer Curl (Cable)",,"Oak hills gym",1,"normal",38.6,10,,,
"Afternoon workout 💪","15 Dec 2024, 18:47","15 Dec 2024, 19:52","","Hammer Curl (Cable)",,"Oak hills gym",2,"normal",38.6,11,,,
"Afternoon workout 💪","15 Dec 2024, 18:47","15 Dec 2024, 19:52","","Hammer Curl (Cable)",,"Oak hills gym",3,"dropset",29.5,8,,,
"Afternoon workout 💪","15 Dec 2024, 18:47","15 Dec 2024, 19:52","","Hammer Curl (Cable)",,"Oak hills gym",4,"dropset",22.7,12,,,
"Morning workout ☀️","14 Dec 2024, 16:12","14 Dec 2024, 17:04","","Leg Extension (Machine)",0,"",0,"warmup",18.1,10,,,
"Morning workout ☀️","14 Dec 2024, 16:12","14 Dec 2024, 17:04","","Leg Extension (Machine)",0,"",1,"normal",31.8,12,,,
"Morning workout ☀️","14 Dec 2024, 16:12","14 Dec 2024, 17:04","","Leg Extension (Machine)",0,"",2,"normal",31.8,12,,,
"Morning workout ☀️","14 Dec 2024, 16:12","14 Dec 2024, 17:04","","Leg Extension (Machine)",0,"",3,"normal",31.8,12,,,
"Morning workout ☀️","14 Dec 2024, 16:12","14 Dec 2024, 17:04","","Leg Extension (Machine)",0,"",4,"normal",31.8,15,,,
"Morning workout ☀️","14 Dec 2024, 16:12","14 Dec 2024, 17:04","","Leg Extension (Machine)",0,"",5,"dropset",22.7,5,,,
"Morning workout ☀️","14 Dec 2024, 16:12","14 Dec 2024, 17:04","","Single Arm Lateral Raise (Cable)",0,"",0,"warmup",4.5,12,,,
"Morning workout ☀️","14 Dec 2024, 16:12","14 Dec 2024, 17:04","","Single Arm Lateral Raise (Cable)",0,"",1,"normal",6.8,12,,,
"Morning workout ☀️","14 Dec 2024, 16:12","14 Dec 2024, 17:04","","Single Arm Lateral Raise (Cable)",0,"",2,"normal",6.8,12,,,
"Morning workout ☀️","14 Dec 2024, 16:12","14 Dec 2024, 17:04","","Single Arm Lateral Raise (Cable)",0,"",3,"normal",6.8,12,,,
"Morning workout ☀️","14 Dec 2024, 16:12","14 Dec 2024, 17:04","","Single Arm Lateral Raise (Cable)",0,"",4,"normal",6.8,12,,,
"Morning workout ☀️","14 Dec 2024, 16:12","14 Dec 2024, 17:04","","Single Arm Lateral Raise (Cable)",0,"",5,"dropset",4.5,9,,,
"Morning workout ☀️","14 Dec 2024, 16:12","14 Dec 2024, 17:04","","Lying Leg Curl (Machine)",,"",0,"normal",11.3,11,,,
"Morning workout ☀️","14 Dec 2024, 16:12","14 Dec 2024, 17:04","","Lying Leg Curl (Machine)",,"",1,"normal",11.3,11,,,
"Morning workout ☀️","14 Dec 2024, 16:12","14 Dec 2024, 17:04","","Lying Leg Curl (Machine)",,"",2,"normal",11.3,11,,,
"Morning workout ☀️","14 Dec 2024, 16:12","14 Dec 2024, 17:04","","Lying Leg Curl (Machine)",,"",3,"normal",11.3,8,,,
"Morning workout ☀️","14 Dec 2024, 16:12","14 Dec 2024, 17:04","","Lying Leg Curl (Machine)",,"",4,"dropset",9.1,1,,,
"Morning workout ☀️","14 Dec 2024, 16:12","14 Dec 2024, 17:04","","Lying Leg Curl (Machine)",,"",5,"dropset",6.8,4,,,
"Morning workout ☀️","14 Dec 2024, 16:12","14 Dec 2024, 17:04","","Calf Press (Machine)",,"",0,"normal",72.57,14,,,
"Morning workout ☀️","14 Dec 2024, 16:12","14 Dec 2024, 17:04","","Calf Press (Machine)",,"",1,"normal",72.57,14,,,
"Morning workout ☀️","14 Dec 2024, 16:12","14 Dec 2024, 17:04","","Calf Press (Machine)",,"",2,"normal",72.57,14,,,
"Morning workout ☀️","14 Dec 2024, 16:12","14 Dec 2024, 17:04","","Calf Press (Machine)",,"",3,"normal",72.57,14,,,
"Morning workout ☀️","14 Dec 2024, 16:12","14 Dec 2024, 17:04","","Calf Press (Machine)",,"",4,"dropset",54.4,12,,,
"Morning workout ☀️","14 Dec 2024, 16:12","14 Dec 2024, 17:04","","Romanian Deadlift (Dumbbell)",,"Back recovery",0,"normal",3.63,20,,,
"Evening workout 🏋️","12 Dec 2024, 23:13","13 Dec 2024, 00:12","","Lat Pulldown (Cable)",,"",0,"warmup",27.22,12,,,
"Evening workout 🏋️","12 Dec 2024, 23:13","13 Dec 2024, 00:12","","Lat Pulldown (Cable)",,"",1,"normal",45.36,10,,,
"Evening workout 🏋️","12 Dec 2024, 23:13","13 Dec 2024, 00:12","","Lat Pulldown (Cable)",,"",2,"normal",45.36,10,,,
"Evening workout 🏋️","12 Dec 2024, 23:13","13 Dec 2024, 00:12","","Lat Pulldown (Cable)",,"",3,"normal",45.36,9,,,
"Evening workout 🏋️","12 Dec 2024, 23:13","13 Dec 2024, 00:12","","Lat Pulldown (Cable)",,"",4,"normal",36.29,11,,,
"Evening workout 🏋️","12 Dec 2024, 23:13","13 Dec 2024, 00:12","","Lat Pulldown (Cable)",,"",5,"dropset",27.22,12,,,
"Evening workout 🏋️","12 Dec 2024, 23:13","13 Dec 2024, 00:12","","Triceps Overhead Cable",,"",0,"warmup",10.8,12,,,
"Evening workout 🏋️","12 Dec 2024, 23:13","13 Dec 2024, 00:12","","Triceps Overhead Cable",,"",1,"normal",13.15,10,,,
"Evening workout 🏋️","12 Dec 2024, 23:13","13 Dec 2024, 00:12","","Triceps Overhead Cable",,"",2,"normal",13.15,4,,,
"Evening workout 🏋️","12 Dec 2024, 23:13","13 Dec 2024, 00:12","","Triceps Overhead Cable",,"",3,"dropset",10.8,4,,,
"Evening workout 🏋️","12 Dec 2024, 23:13","13 Dec 2024, 00:12","","Triceps Overhead Cable",,"",4,"normal",8.62,10,,,
"Evening workout 🏋️","12 Dec 2024, 23:13","13 Dec 2024, 00:12","","Triceps Overhead Cable",,"",5,"normal",7.94,10,,,
"Evening workout 🏋️","12 Dec 2024, 23:13","13 Dec 2024, 00:12","","Seated Row (Machine)",,"",0,"normal",59,10,,,
"Evening workout 🏋️","12 Dec 2024, 23:13","13 Dec 2024, 00:12","","Seated Row (Machine)",,"",1,"normal",54.43,10,,,
"Evening workout 🏋️","12 Dec 2024, 23:13","13 Dec 2024, 00:12","","Seated Row (Machine)",,"",2,"normal",49.9,10,,,
"Evening workout 🏋️","12 Dec 2024, 23:13","13 Dec 2024, 00:12","","Seated Row (Machine)",,"",3,"normal",45.36,11,,,
"Evening workout 🏋️","12 Dec 2024, 23:13","13 Dec 2024, 00:12","","Seated Row (Machine)",,"",4,"dropset",31.75,12,,,
"Evening workout 🏋️","12 Dec 2024, 23:13","13 Dec 2024, 00:12","","Seated Dip Machine",,"",0,"normal",45.36,12,,,
"Evening workout 🏋️","12 Dec 2024, 23:13","13 Dec 2024, 00:12","","Seated Dip Machine",,"",1,"normal",63.5,12,,,
"Evening workout 🏋️","12 Dec 2024, 23:13","13 Dec 2024, 00:12","","Seated Dip Machine",,"",2,"normal",63.5,10,,,
"Evening workout 🏋️","12 Dec 2024, 23:13","13 Dec 2024, 00:12","","Seated Dip Machine",,"",3,"dropset",49.9,3,,,
"Evening workout 🏋️","11 Dec 2024, 23:47","12 Dec 2024, 00:46","","Bench Press (Barbell)",,"",0,"warmup",29.5,12,,,
"Evening workout 🏋️","11 Dec 2024, 23:47","12 Dec 2024, 00:46","","Bench Press (Barbell)",,"",1,"warmup",40.82,12,,,
"Evening workout 🏋️","11 Dec 2024, 23:47","12 Dec 2024, 00:46","","Bench Press (Barbell)",,"",2,"normal",61.23,12,,,
"Evening workout 🏋️","11 Dec 2024, 23:47","12 Dec 2024, 00:46","","Bench Press (Barbell)",,"",3,"normal",61.23,10,,,
"Evening workout 🏋️","11 Dec 2024, 23:47","12 Dec 2024, 00:46","","Bench Press (Barbell)",,"",4,"normal",61.23,9,,,
"Evening workout 🏋️","11 Dec 2024, 23:47","12 Dec 2024, 00:46","","Bench Press (Barbell)",,"",5,"normal",61.23,6,,,
"Evening workout 🏋️","11 Dec 2024, 23:47","12 Dec 2024, 00:46","","Bench Press (Barbell)",,"",6,"dropset",47.63,6,,,
"Evening workout 🏋️","11 Dec 2024, 23:47","12 Dec 2024, 00:46","","Preacher Curl (Barbell)",,"",0,"warmup",17.87,10,,,
"Evening workout 🏋️","11 Dec 2024, 23:47","12 Dec 2024, 00:46","","Preacher Curl (Barbell)",,"",1,"normal",26.94,10,,,
"Evening workout 🏋️","11 Dec 2024, 23:47","12 Dec 2024, 00:46","","Preacher Curl (Barbell)",,"",2,"normal",26.94,10,,,
"Evening workout 🏋️","11 Dec 2024, 23:47","12 Dec 2024, 00:46","","Preacher Curl (Barbell)",,"",3,"normal",26.94,9,,,
"Evening workout 🏋️","11 Dec 2024, 23:47","12 Dec 2024, 00:46","","Preacher Curl (Barbell)",,"",4,"normal",25.13,12,,,
"Evening workout 🏋️","11 Dec 2024, 23:47","12 Dec 2024, 00:46","","Preacher Curl (Barbell)",,"",5,"normal",25.13,11,,,
"Evening workout 🏋️","11 Dec 2024, 23:47","12 Dec 2024, 00:46","","Preacher Curl (Barbell)",,"",6,"normal",22.41,10,,,
"Evening workout 🏋️","11 Dec 2024, 23:47","12 Dec 2024, 00:46","","Chest Press (Machine)",,"",0,"normal",40.82,10,,,
"Evening workout 🏋️","11 Dec 2024, 23:47","12 Dec 2024, 00:46","","Chest Press (Machine)",,"",1,"normal",40.82,10,,,
"Evening workout 🏋️","11 Dec 2024, 23:47","12 Dec 2024, 00:46","","Chest Press (Machine)",,"",2,"normal",40.82,10,,,
"Evening workout 🏋️","11 Dec 2024, 23:47","12 Dec 2024, 00:46","","Chest Press (Machine)",,"",3,"normal",40.82,9,,,
"Evening workout 🏋️","11 Dec 2024, 23:47","12 Dec 2024, 00:46","","Chest Press (Machine)",,"",4,"dropset",29.5,5,,,
"Morning workout ☀️","8 Dec 2024, 16:37","8 Dec 2024, 16:47","","Squat (Bodyweight)",,"Back injury recovery",0,"normal",,100,,,
"Morning workout ☀️","8 Dec 2024, 16:37","8 Dec 2024, 16:47","","Romanian Deadlift (Barbell)",,"",0,"normal",,25,,,
"Afternoon workout 💪","6 Dec 2024, 23:06","6 Dec 2024, 23:11","","Leg Press (Machine)",,"",0,"warmup",40.82,12,,,
"Afternoon workout 💪","6 Dec 2024, 23:06","6 Dec 2024, 23:11","","Leg Press (Machine)",,"",1,"normal",122.47,8,,,
"Back injury","4 Dec 2024, 20:23","4 Dec 2024, 21:02","","Deadlift (Barbell)",,"",0,"warmup",40,10,,,
"Back injury","4 Dec 2024, 20:23","4 Dec 2024, 21:02","","Deadlift (Barbell)",,"",1,"normal",80,10,,,
"Back injury","4 Dec 2024, 20:23","4 Dec 2024, 21:02","","Deadlift (Barbell)",,"",2,"normal",100,5,,,
"Back injury","4 Dec 2024, 20:23","4 Dec 2024, 21:02","","Triceps Pushdown",,"",0,"warmup",13.15,10,,,
"Back injury","4 Dec 2024, 20:23","4 Dec 2024, 21:02","","Triceps Pushdown",,"",1,"normal",19.28,10,,,
"Back injury","4 Dec 2024, 20:23","4 Dec 2024, 21:02","","Triceps Pushdown",,"",2,"normal",19.28,10,,,
"Back injury","4 Dec 2024, 20:23","4 Dec 2024, 21:02","","Triceps Pushdown",,"",3,"normal",19.28,10,,,
"Back injury","4 Dec 2024, 20:23","4 Dec 2024, 21:02","","Triceps Pushdown",,"",4,"normal",19.28,12,,,
"Back injury","4 Dec 2024, 20:23","4 Dec 2024, 21:02","","Triceps Pushdown",,"",5,"dropset",14.74,5,,,
"Back injury","4 Dec 2024, 20:23","4 Dec 2024, 21:02","","Triceps Pushdown",,"",6,"normal",10.21,12,,,
"Back injury","4 Dec 2024, 20:23","4 Dec 2024, 21:02","","Lat Pulldown (Cable)",,"",0,"warmup",31.75,12,,,
"Back injury","4 Dec 2024, 20:23","4 Dec 2024, 21:02","","Lat Pulldown (Cable)",,"",1,"normal",45.36,10,,,
"Back injury","4 Dec 2024, 20:23","4 Dec 2024, 21:02","","Lat Pulldown (Cable)",,"",2,"normal",45.36,10,,,
"Back injury","4 Dec 2024, 20:23","4 Dec 2024, 21:02","","Lat Pulldown (Cable)",,"",3,"normal",45.36,8,,,
"Back injury","4 Dec 2024, 20:23","4 Dec 2024, 21:02","","Lat Pulldown (Cable)",,"",4,"normal",38.56,10,,,
"Back injury","4 Dec 2024, 20:23","4 Dec 2024, 21:02","","Lat Pulldown (Cable)",,"",5,"dropset",31.75,7,,,
"Afternoon workout 💪","3 Dec 2024, 20:55","3 Dec 2024, 22:00","","Bench Press (Barbell)",,"",0,"warmup",20.48,15,,,
